episode,agent_type,seed,reward,steps,victims,duplicates,bytes,coverage,success
369,selective,5,-55.039999999999985,57,4,75,728,0.54,0
370,selective,5,-38.96000000000002,57,4,89,688,0.53,0
371,selective,5,-71.79999999999998,57,2,93,680,0.44,0
372,selective,5,-12.09,57,6,86,672,0.57,0
373,selective,5,-52.599999999999994,57,5,87,608,0.43,0
374,selective,5,-84.04999999999991,57,3,75,600,0.46,0
375,selective,5,-49.23,57,5,86,712,0.44,0
376,selective,5,-16.580000000000023,57,5,103,760,0.5,0
377,selective,5,-67.30999999999999,57,3,96,552,0.41,0
378,selective,5,-34.06,57,3,105,760,0.49,0
379,selective,5,-34.88,57,3,83,816,0.62,0
380,selective,5,-64.04999999999997,57,3,75,720,0.55,0
381,selective,5,-61.269999999999996,57,2,91,760,0.5,0
382,selective,5,-73.11999999999998,57,1,100,632,0.44,0
383,selective,5,-71.58999999999999,57,3,92,528,0.41,0
384,selective,5,-51.080000000000005,57,3,86,624,0.53,0
385,selective,5,-8.900000000000025,53,7,75,736,0.51,1
386,selective,5,-39.51000000000001,57,5,85,632,0.5,0
387,selective,5,-36.940000000000026,57,4,94,680,0.49,0
388,selective,5,-40.86000000000003,57,5,88,712,0.48,0
389,selective,5,-71.68999999999997,57,4,77,664,0.45,0
390,selective,5,-19.21000000000003,57,5,99,776,0.5,0
391,selective,5,-78.28999999999996,57,2,96,640,0.39,0
392,selective,5,-27.530000000000033,57,5,94,800,0.48,0
393,selective,5,-18.28000000000004,57,6,82,752,0.56,0
394,selective,5,-55.97999999999999,57,2,97,728,0.49,0
395,selective,5,-19.830000000000002,57,6,86,784,0.52,0
396,selective,5,-42.20000000000001,57,4,93,616,0.48,0
397,selective,5,-69.81,57,2,96,848,0.44,0
398,selective,5,-38.9,57,3,98,856,0.5,0
399,selective,5,-40.000000000000036,57,5,89,776,0.47,0
400,selective,5,-54.29999999999995,57,3,88,760,0.49,0
401,selective,5,-33.68000000000005,57,4,88,704,0.56,0
402,selective,5,-52.199999999999996,57,5,91,560,0.42,0
403,selective,5,-46.88000000000004,57,4,80,640,0.55,0
404,selective,5,-24.020000000000028,57,5,84,848,0.56,0
